  ID       SDSS.g               SDSS.g_err           SDSS.r               SDSS.r_err            SDSS.i               SDSS.i_err            SDSS.z              SDSS.z_err           Euclid.VIS           Euclid.VIS_err        Euclid.Y            Euclid.Y_err         Euclid.J            Euclid.J_err         Euclid.H            Euclid.H_err         redshift       
  5000000  0.8693606558557861   0.08007107665751441  1.88799128276236     0.17389042592682188   2.6717752765327094   0.24607960060984221   3.480167838353689   0.3205353082047689   2.4683124355177752   0.2273399801426319    4.491588680124692   0.4136906117131071   5.25291059523602    0.48381095246618255  6.1489338358454635  0.5663377439680684   0.031746
  5200000  1.0577906386611695   0.09742611969535671  1.7076540888276157   0.1572807563006578    2.16570875342096     0.19946915062807472   2.4254934706853453  0.22339620767904153  2.004471182248017    0.1846186212942492    3.022733481732979   0.2784040463538374   3.42294521426273    0.31526490967768006  3.8940371049648554  0.3586540769226728   0.049254
  5400000  0.708598017372818    0.06526429024162517  0.8986688761885714   0.08277046354735666   1.1220188485194043   0.10334175652627714   1.3753070150318654  0.12667045913163735  1.0675784799877048   0.09832761321003286   1.7619762940373664  0.1622840163725936   2.032356796717715   0.18718698133999698  2.331309972091723   0.2147215867550716   0.013281
  5700000  0.1194537277116117   0.011002095073197065 0.22100402180775436  0.020355222947567104  0.32568667304735743  0.029996851580814752  0.37635684830486993 0.03466374725865068  0.28340033554013044  0.02610213590752073   0.462167765863247   0.04256722495986407  0.5291760237814775  0.04873891368343011  0.6188710810424032  0.05700013387710208  0.032237
  6200000  0.9718519214725422   0.08951087121302773  1.1137805296531904   0.10258297930646346   1.2022635897946619   0.11073257043847173   1.4494395375815914  0.13349831688654212  1.1923400900535532   0.10981858232188398   2.4099061060563582  0.22196055832029796  2.8106065163334364  0.25886643052866226  3.3296612732202426  0.3066731410672461   0.023423
  6400000  1.1934381779417633   0.10991971995547864  1.3122004522636914   0.12085812981702329   1.4547889303248986   0.13399101417337628   1.753880563463758   0.16153837202005517  1.4441098150475673   0.13300743129296183   2.0492733111762096  0.18874504992391594  2.2511269051832663  0.20733645326206626  2.459234063487807   0.22650383116597794  0.007962
  6500000  0.2823577504047483   0.026006110266453514 0.37325039384811     0.034377632225419216  0.4541507253976998   0.041828828234225145  0.5440009653995266  0.050104341286745645 0.43974415260861727  0.04050193382464187   0.6240217650324289  0.05747452941113737  0.6950242687499119  0.06401410177358982  0.7870459003054523  0.07248960738199581  0.021587
  6900000  3.557950280536812    0.3276993359862224   3.933688419747344    0.3623060980305231    4.377236656174548    0.403158400928113     5.6702222574005265  0.5222467775362233   4.425884345633994    0.4076390187771963    7.297937664967543   0.6721649090941991   8.14329076486771    0.7500248081002593   9.366991214905644   0.8627317863616222   0.033181
  7100000  7.0859801737281805   0.6526429024162517   13.893123986212162   1.2796040264983912    19.64264977145984    1.809154928985162     26.013561416001707  2.3959375849890763   18.23055717281769    1.6790963923447133    34.19795746823813   3.1497483300232876   40.290250394044044  3.710869253309192    47.4679139588722    4.371956508236153    0.005735
  7200000  2.124222910264985    0.19564816321028813  4.651574931825769    0.42842589026271555   6.546363810710839    0.6029423979388807    8.574323093550776   0.789724353276794    6.058985348954998    0.5580531820425645    11.178921000636896  1.029616689415468    13.158303684621197  1.211924574590979    15.545338713240788  1.431778628801223    0.030192
  7500000  0.3067607381783245   0.028253708534823438 0.44381314871492805  0.04087670222134004   0.5325987544907239   0.04905415883646538   0.6528293211962554  0.06012780342621086  0.5119171466956268   0.04714931233575535   0.8782129836830944  0.08088640619340202  1.0242353959206953  0.09433556758026339  1.1879557458422854  0.10941476929092989  0.008197
  7700000  4.554074342876875    0.41944575402202666  8.024168214168116    0.7390532155575572    10.53901045161769    0.970678748896374     14.427798157574644  1.3288493382957314   10.111141453616682   0.9312705572470893    19.60650259652826   1.8058256510894997   23.72466248501027   2.185122199532847    29.160840239235913  2.685812681383549    0.026458
  8000000  3.2508733165093138   0.29941650197391195  4.369181493507158    0.4024164930178747    4.821696211037557    0.44409463935676385   5.460091691821119   0.502893036932408    4.698939930382407    0.43278836791196956   6.817105358865206   0.6278786164238342   7.543968542508523   0.6948251906735478   8.30232835071253    0.7646727112942118   0.007956
  9200000  0.6321202644697133   0.05822042878544861  0.774105586086804    0.07129776037949517   0.886339175219514    0.08163485610433775   1.0009213035843532  0.09218826028945208  0.8685607531676319   0.07999740289619299   1.1035710344167564  0.10164265003091519  1.1978427559618436  0.11032539658912234  1.277614078244322   0.11767260700004663  0.014664
  9400000  2.823579984184478    0.26006133109359747  3.6982833570574867   0.3406244901808422    4.176381572949789    0.38465896383303355   4.884271759263531   0.44985806042388776  4.09637612295394     0.37729018946248133   5.311290341059178   0.48918792584491305  5.759703957617878   0.5304883468196817   6.143276173894185   0.5658166540374949   0.004297
  10100000 3.379091660675396    0.31122584806689296  5.733239917447523    0.528050918607495     7.599762464028457    0.6999640008289812    9.602844632780394   0.8844546892505225   7.171336943061793    0.6605045515195477    11.803203453606141  1.0871152290732526   13.867557314255029  1.2772492489542637   16.20316439289652   1.4923666138546132   0.016049
  10300000 4.37320529956672     0.40278709925739103  4.647290914576715    0.42803131768660396   5.335806705796407    0.4914459665176944    6.315386477432365   0.5816685990448152   5.214346168664921    0.4802590374635558    7.331617747625882   0.6752669593908192   8.038961827189611   0.7404157576904534   8.863391752195142   0.8163485610433777   0.015948
  11400000 5.410032129821997    0.4982823808148643   8.464471923368047    0.779606686449601     10.754741107280992   0.990548276865739     12.682355438486386  1.1680881204742979   10.129782677214951   0.9329874774155752    14.361506932744105  1.3227436907611054   15.951449025403615  1.4691827713944796   17.635989894779847  1.6243347214810215   0.01842 
  12800000 0.1846716795708104   0.017008890512569062 0.2521157843399461   0.02322072221520218   0.29268488779213764  0.026957274784687138  0.3179804064313948  0.029287078184936175 0.2784838133840834   0.025649307475737508  0.3538343965966442  0.032589352765298236 0.3812411742931738  0.03511361031375383  0.4164856737263002  0.03835974872231522  0.042003
  14300000 3.4514364232380594   0.31788904703950166  5.571858272380635    0.5131871195774522    7.620792242285391    0.7019009150147789    9.727469503598579   0.895933064212054    7.112132137944505    0.6550515873704248    12.280045662141598  1.1310340201710576   14.3747458163331    1.3239630370192712   16.919978653504955  1.5583876480753045   0.01941 
  15400000 1.7139579699209373   0.1578613652146491   2.8681388614585988   0.26416535541762987   3.922833302251797    0.3613063047465072    4.703271559299995   0.4331873256848753   3.5875683681778354   0.33042726271028017   5.445024424023893   0.5015052902628474   6.103796584731653   0.5621804494439844   6.937452578162292   0.6389630051144748   0.036925
  15500000 0.1441451041372901   0.013276254918415553 0.2694016417655549   0.02481280854403921   0.38335400614664905  0.03530820932184619   0.510034780248766   0.046975939976368154 0.356779884122464    0.03286064219608287   0.6286374771434995  0.057899652213492324 0.7318125816937379  0.067402430663314    0.8693606558557861  0.08007107665751441  0.059892
  15700000 0.7406278981636685   0.06821435132716004  1.7378005234641947   0.16005734558207646   2.7441006689304785   0.25274101552430694   3.694877304284882   0.3403107811225615   2.45244989603223     0.22587898624260355   4.99344058893633    0.45991288136668396  5.937452642569522   0.5468596059543905   7.1911748817617065  0.6623316932238202   0.03296 
  16100000 0.9972408238622397   0.09184927557467261  2.0230187522097682   0.1863269156439125    2.9160840239235917   0.2685812681383549    3.7948982354018193  0.34952304945892476  2.674238202047951    0.24630644443628444   4.99344058893633    0.45991288136668396  5.759703957617878   0.5304883468196817   6.823389578528406   0.6284574144531625   0.05415 
  16700000 1.17381611394638     0.10811246104656659  1.639834554379598    0.15103434624622697   2.1047474738660594   0.1938544092022903    2.427727233539847   0.22360194484410964  1.9480501966650285   0.1794220564033975    2.9160840239235917  0.2685812681383549   3.2960985114619006  0.30358189642500416  3.7497294954729115  0.3453628547077479   0.033066
  16900000 0.28920120871624705  0.02663641607954913  0.42033945682875534  0.038714695268538164  0.4984251463610625   0.04590665316343675   0.5712158266789662  0.05261092267969416  0.47555385551337626  0.04380012939751056   0.6798293375872727  0.06261459687336902  0.74885842340118    0.06897241072723223  0.8188413546007617  0.07541807698904752  0.020392
  17400000 4.604687369269906    0.42410738609484666  7.372249443673423    0.6790092769514695    10.452012137771163   0.9626659079538281    12.717449577797895  1.1713204102036683   9.444958254244145    0.8699128161696564    15.346163896987004  1.4134339500156345   17.55497345095201   1.6168728311360159   20.47387765494642   1.8857138474618664   0.050683
  17700000 0.32003711583076255  0.029476508123903098 0.3457802638973802   0.031847539718631517  0.4126672231246596   0.03800805641972773   0.48707977601817215 0.04486170592282438  0.3904812538701014   0.03596465310611185   0.7251031307590748  0.06678446738593243  0.845667629624062   0.07788886826463357  1.0139111719961105  0.09338467140187466  0.047523
  18200000 0.8105874888026458   0.07465786784386691  1.2799706526822476   0.11788965553013285   1.710802374492926    0.15757072413063586   2.228435697337554   0.2052465157538211   1.6128730081825673   0.14855109603492953   2.849706848847371   0.26246770429343325  3.363565790230417   0.3097958625318899   3.9957659031237496  0.36802364562904505  0.033322
  18500000 0.34229482208644807  0.031526518659593904 0.4664442498792468   0.04296110369956006   0.5877603519147646   0.05413472978954518   0.6115049739230211  0.05632169032913302  0.5440009653995266   0.050104341286745645  0.7433613060783842  0.06846610750361136  0.8448895269969582  0.07781720236316611  0.9718519214725422  0.08951087121302773  0.04885 
  19500000 1.2111563927753817   0.11155162787381018  1.6749426406322585   0.15426792053636798   2.1047474738660594   0.1938544092022903    2.5538772075630085  0.2352207870039366   1.984266247505154    0.18275767800476564   3.247879320375421   0.2991407447351475   3.6982833570574867  0.3406244901808422   4.289433135437946   0.3950713976891875   0.029982
  19900000 0.3076095950119898   0.028331891139639805 0.5613061867965736   0.05169821110328824   0.7733919693766026   0.07123203385055492   1.0092534534329598  0.0929556796622473   0.7217721423987382   0.06647767201562291   1.228004566214159   0.1131034020171057   1.4034604054702036  0.12926348225589876  1.6443722431849903  0.1514522828364524   0.05089 
  20300000 0.9664956198202173   0.08901753759214757  1.648921040155366    0.15187124252649714   2.3442279916832374   0.21591138034649796   3.1564566492072688  0.2907204054179353   2.1837352355324184   0.20112945101237387   4.134280296085992   0.38078129287514795  4.9249307841576675  0.45360289506436663  5.9979111840242245  0.5524280434892771   0.058713
  20800000 1.0824312690752846   0.09969560566011537  2.2824439216394      0.21022085711500496   3.3853214620776098   0.31179963398908506   4.600446534626679   0.4237167907837724   3.1332861646633354   0.28858632489380265   5.845209471509592   0.5383636958032678   6.835969397672961   0.6296160586318201   8.150797503469189   0.7507162042865926   0.053236
  21300000 0.7663026538274196   0.07057908374870202  1.6580593314324443   0.1527129102698405    2.45470848445825     0.22608700992734188   3.218104732057172   0.29639840376581805  2.2407836803776675   0.2063838070378364    3.9994458113805833  0.36836257770992636  4.613176718098072   0.4248892840289363   5.400076376394758   0.4973654220239572   0.050546
  21600000 0.45793129424393847  0.04217703149814925  0.6160270206823046   0.05673818623364923   0.7461048020803112   0.06871879282724569   0.9246976541150704  0.08516780262477616  0.7251031307590748   0.06678446738593243   1.0636528956952247  0.09796605352971895  1.2133882536170546  0.11175718985702023  1.37911271313075    0.12702097688529757  0.012149
  21900000 9.638293961259004    0.8877196931116347   15.41700019612648    1.4199582143705105    23.099359068426153   2.127529625649657     26.181841120868643  2.4114367188152332   20.044711822480167   1.8461862129424917    33.082632999896504  3.0470231487063657   38.58335544828993   3.553658416670556    45.45693756558904   4.186738734854723    0.035268
  27300000 0.9410228273768688   0.08667140667090809  1.7045115967611342   0.15699132208085959   2.4865654747012895   0.2290211472047151    3.548135138960761   0.326795328025606    2.3420710568604304   0.21571271930475547   4.604687369269906   0.42410738609484666  5.262595029124785   0.4847029218037282   6.385574357207414   0.5881331417682998   0.058414
  27500000 9.70063481428973     0.8934614979521175   18.130096511329903   1.6698436233438723    26.061543740959028   2.4003569205018866    33.082632999896504  3.0470231487063657   23.72466248501027    2.185122199532847     41.3047632600735    3.804309342780362    47.1628627633127    4.343860254397673    55.00473610916955   5.0661234918529265   0.03708 
  27600000 5.855985886540176    0.5393562403222715   12.977772285359324   1.1952970179928992    17.73372823924473    1.6333367558143126    22.761454571189216  2.096407470858164    16.428578057832688   1.5131279799495485    29.376508905216625  2.705676499892067    34.10358729784996   3.1410565159914055   39.77406607203383   3.6633269195968383   0.028234
  28700000 1.9915895053506687   0.1834321749887058   2.4865654747012895   0.2290211472047151    3.0874514952669347   0.28436479577111845   3.904812538701014   0.3596465310611185   2.995022893950431    0.2758518068619582    4.450408609404623   0.4098977869778508   5.048936639569571   0.4650242565991752   5.743809901829001   0.5290244501608006   0.01515 
  28800000 6.047835366347512    0.5570262306776962   11.06623822858518    1.0192382224142758    14.996847828114575   1.381260750619059     18.31470753182869   1.6868469269493584   13.778437852593648   1.2690410430752659    23.507148516452624  2.1650884223735676   27.01468826177744   2.4881447764142446   30.959922560746296  2.8515142892358525   0.009104
  29000000 0.6109423254190124   0.05626986848604378  0.8814541717700642   0.08118493065275624   1.0794442712877412   0.09942049299287972   1.2416512605920862  0.1143603090375655   1.0195302498010181   0.09390220760118471   1.4873050581679672  0.1369858602681365   1.6550081055847308  0.1524318819795607   1.814679345841511   0.16713814690250642  0.016102
  29300000 0.34450879805383827  0.03173043338498286  0.35579534057225426  0.032769962382646976  0.37844261130999746  0.03485585313363828   0.41763815729497894 0.038465896383303354 0.37462793523325744  0.03450450847764674   0.6171632898849778  0.056842840496316833 0.6950242687499119  0.06401410177358982  0.798730668400923   0.07356581431130148  0.020431
  29500000 0.36914743884259127  0.03399973609847082  0.4558268426359971   0.041983204339206076  0.5395107741593286   0.0496907793840082    0.5680676060409515  0.052320960838951436 0.5025742767601487   0.046288802201364186  0.8241376517201306  0.07590588398812147  0.9488546866439949  0.08739274757761337  1.1107089739672695  0.10230007856885981  0.051273
  29800000 1.6687837224411155   0.15370066319927936  3.1564566492072688   0.2907204054179353    4.305267768822111    0.39652982134225584   5.365372939539304   0.4941691173211674   4.003132624872045    0.3687021457864299    6.576581146344954   0.6057255174435968   7.571817438239147   0.6973901687983962   8.782129836830945   0.8088640619340203   0.055383
  29900000 13.905931099839048   1.2807836052728303   27.874052842130595   2.567295180480408     40.290250394044044   3.710869253309192     55.15694315628873   5.080142279171634    37.53186112700704    3.45681220924528      74.74810013055203   6.884554546197272    92.21467364027487   8.49328544173613     114.18266468898119  10.51661222035716    0.016287
  30200000 3.090294889631239    0.28462668207409086  5.691149136383892    0.5241742143485438    7.733926486985025    0.7123209641841505    10.57791567789445   0.9742620527123464   7.345141004192084    0.676512497368502     13.995875192687325  1.2890677624920865   16.47403860416795   1.5173150510643785   19.588445358593113  1.8041625179891125   0.029133
  30300000 0.9567534089564882   0.08812024679847182  1.2918143476377362   0.11898050016440677   1.5531021734547352   0.1430459986312925    1.8163521736807782  0.167292220042636    1.4873050581679672   0.1369858602681365    2.07969756393712    0.19154722720058184  2.28875780466609    0.21080238724111702  2.549177462505715   0.23478792448109456  0.028327
  30500000 0.17881352313719637  0.016469334357470375 0.361742983358053    0.03331776053549115   0.5076917757238828   0.04676014128147995   0.6606932158752389  0.06085209490343175  0.46859771970563235  0.0431594456033335    0.8550669532245445  0.07875457797380157  0.9935738776026839  0.09151153733787738  1.1792332914502632  0.10861140154066315  0.036572
  32800000 6.379698961237582    0.5875919977932132   12.089265133718468   1.1134624838779963    16.323000269387496   1.5034039061316413    22.511269051832667  2.073364532620663    15.588341500435305   1.4357393319302938    29.40356325732289   2.7081682978436175   34.641775544516946  3.190625486090041    41.152845698062734  3.790317218025863    0.017387
  33200000 1.8046794382279732   0.16621712136069208  2.9107177316690143   0.2680870143489884    3.773982888897293    0.34759667482717443   4.462723613544755   0.4110320407928816   3.5188426024226214   0.3240973856666554    5.0722420068612015  0.46717076028365895  5.55648258174088    0.5117709661138864   6.126323640404122   0.5642552679781204   0.024078
  33900000 0.9162197819181703   0.0843869617275051   1.5966139542916464   0.147053581807998     2.0777821997073054   0.1913708156330241    2.5165183098000834  0.23177990530947945  1.9462560773039843   0.17925681190110349   2.989508709404015   0.2753439316889264   3.4009477544449207  0.3132388687250808   3.7983931541955815  0.34984494338035105  0.012857
  34700000 6.661931436506968    0.6135865697931265   8.218641439159217    0.7569648617785011    10.111141453616682   0.9312705572470893    15.16351964719101   1.3966117926889112   10.242362955751567   0.9433565044150268    21.10571652302129   1.9439083586811692   25.798822471513066  2.3761593969957655   31.593663690805567  2.9098840052612958   0.015877
  34800000 6.880184708521106    0.6336884393181448   13.576882644871242   1.2504771221299649    18.897316918243465   1.740507235276842     27.491597806420828  2.5320697693968754   18.1467934584151     1.6713814690250635    37.70510430099503   3.4727684954785563   45.91980612381697   4.229370505177637    56.54575128736      5.208056237063045    0.022576
  35000000 5.375264712601021    0.49508018330255094  9.26403269990478     0.8532489565468052    12.246158550533046   1.1279129018031704    16.62647451158805   1.5313549171960903   11.738161139463807   1.0811246104656667    21.281391955256026  1.9600886641810342   25.072626381485314  2.3092742643395607   30.005446138971028  2.7636037607101223   0.02742 
  35200000 5.845209471509592    0.5383636958032678   7.564843929914006    0.6967478849362118    9.003264816719852    0.8292313465667859    10.40398840753948   0.9582427588742604   8.69360655855786     0.800710766575144     11.577103870067548  1.0662906875394178   12.624083977618175  1.1627211205086383   14.060478699369709  1.2950179654384313   0.024516
  35800000 1.0924451934541823   0.10061792219374774  2.2803418316433      0.21002724746855386   3.3235338998818      0.3061087891185043    4.7076030462451355  0.43358627038163516  3.1074212493208764   0.2862040781183404    6.350386237731772   0.5848921961458017   7.648918017567575   0.7044913946891264   9.392902952005615   0.8651183455803837   0.033744
  35900000 1.803017360769116    0.16606403836720435  2.772042672687937    0.25531456921546813   3.7844261130999746   0.3485585313363828    4.587751480434116   0.4225475330648073   3.4962288607742145   0.32201458305896163   5.722689384366094   0.5270791785851574   6.680360216037166   0.6152839231395513   7.755327518904985   0.714292072096466    0.02296 
  36400000 1.6580593314324443   0.1527129102698405   2.9295443649978243   0.26982101138499426   4.055084927061724    0.3734871297204788    5.465124974096564   0.5033566193687667   3.819443781959194    0.35178377787670834   7.008093691369611   0.6454692921803731   8.150797503469189   0.7507162042865926   9.709568632490083   0.8942843330288447   0.045954
  36500000 0.08637737343898264  0.007955650216651676 0.16010320446700768  0.014746050297585654  0.21917946661739696  0.020187175201756523  0.29295443649978237 0.02698210113849942  0.20644275783218063  0.01901408095297024   0.36240958595712536 0.03337915690470904  0.4269728280720753  0.03932565134728867  0.5090966414044719  0.046889534194359386 0.057497
  37400000 3.7983931541955815   0.34984494338035105  5.7969579425415185   0.5339195656844028    7.877707317338351    0.7255636682466772    9.781378967756066   0.9008983094276549   7.297937664967543    0.6721649090941991    11.673466991602995  1.075166059158147    13.464807046994338  1.2401545779377567   15.863533602401438  1.461085461575857    0.032064
  37500000 4.9249307841576675   0.45360289506436663  9.120108393559097    0.8399930378568335    12.989724189586472   1.1963978290695556    17.506530036246193  1.6124110276873163   12.100409394173262   1.1144889082131173    23.120652775773124  2.12949084860335     28.340008661087737  2.6102112980288896   34.93011964719279   3.2171829597847434   0.025761
  37700000 7.385841158410303    0.680261120159778    13.526959198257591   1.2458790027029085    17.04511596761134    1.569913220808596     22.532020639518656  2.0752758245076124   16.550081055847308   1.524318819795607     27.874052842130595  2.567295180480408    32.598690114815156  3.002450361120226    37.77461863657181   3.4791710024879      0.00832 
  38300000 6.7421742493712316   0.620977206092102    13.589386300930748   1.251628751429147     20.83531760845942    1.9190036979167837    29.18769597087143   2.6882861857134226   19.160194012287903   1.7647191107590796    39.84739481166847   3.6700807462083085   48.52883126072453   4.469670604257991    59.813597890780485  5.509036036557083    0.024652
  38700000 4.203394568287554    0.3871469526853817   9.718519214725422    0.8951087121302773    15.805201929835759   1.4557129159078344    24.728630952263693  2.2775911139720932   14.777469346205761   1.3610552454312974    36.475398537212804  3.359508407372697    46.90292756725452   4.319919337737404    59.86873592491737   5.51411443725118     0.016512
  39000000 566.5000084198401    52.17657976023263    1166.272618160225    107.41767939836298    1617.3346693931774   148.96203022479455    2305.685072139717   212.36144621434462   1553.1021734547348   143.04599863129246    2959.374662618177   272.5684833707428    3451.4379390514678  317.88918665107803   4066.3060063037124  374.52062932747543   0.017917
  39200000 0.35059034944256723  0.032290564976128054 0.7365459733899012   0.06783839215616584   1.0734949810654926   0.09887254310552883   1.5038346544143013  0.13850829236722328  1.003691015554517    0.09244336019302882   1.931967570347514   0.17794079175672886  2.2719568049276178  0.20925495795625038  2.7365282503750805  0.25204356999057137  0.049646
  39300000 2.359390547762918    0.21730790339133813  5.701641520855928    0.525140598685955     8.814549460102251    0.8118500196291142    12.635721250710755  1.1637929529864528   8.158303996031576    0.7514075778118877    17.53880563463758   1.6153837202005517   21.93815130640014   2.020578436747557    27.593060026813244  2.5414147853832336   0.022655
  39500000 0.2948492769709218   0.027156622397997886 0.6480371211511811   0.05968642548417648   0.9204497657912902   0.08477655764570456   1.2752640828298258  0.11745616442042046  0.8661639367394859   0.0797766479417798    1.6248001182974656  0.1496496234894214   1.894959222166226   0.17453219687239413  2.2428493044400706  0.20657405804762413  0.045307
  39600000 7.762469802628103    0.7149499007474998   14.242954352008008   1.311824594392842     19.498442572224388   1.7958729548967662    25.21157843399461   2.3220722215202185   18.18024946691837    1.6744628813290083    31.62278771224087   2.912566426805466    35.941825239021995  3.3103644897430424   41.190781670666695  3.7938112502781727   0.015158
  39700000 0.4234478447562602   0.03900098838100887  0.8953643880496319   0.08246610893767352   1.2450871114895699   0.11467676260461288   1.6580593314324443  0.1527129102698405   1.168421769337327    0.107615623539832     2.0286167739861014  0.1868425125112931   2.320598331145425   0.2137350081497924   2.694014051322799   0.24812786749308824  0.045579
